"시군구명","시간대","분류","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"김해시","17","자동차","877923 ","54976522193 ","20240101","20241231"
"김해시","17","주거생활","8999 ","798303605 ","20240101","20241231"
"김해시","18","교육","75038 ","9279294325 ","20240101","20241231"
"김해시","18","기타","16306 ","704235401 ","20240101","20241231"
"김해시","18","내구재","8424 ","405561549 ","20240101","20241231"
"김해시","18","레포츠/문화/취미","465483 ","20036122892 ","20240101","20241231"
"김해시","18","서비스","80692 ","1972483413 ","20240101","20241231"
"김해시","18","식생활","3670178 ","95927957910 ","20240101","20241231"
"김해시","18","여행","13084 ","1014880459 ","20240101","20241231"
"김해시","18","유통","3810418 ","64305825428 ","20240101","20241231"
"김해시","18","유흥","13968 ","87243660 ","20240101","20241231"
"김해시","18","의료/미용","826998 ","27683362714 ","20240101","20241231"
"김해시","18","의생활","41247 ","3215106408 ","20240101","20241231"
"김해시","18","자동차","736950 ","42660551761 ","20240101","20241231"
"김해시","18","주거생활","651 ","75742988 ","20240101","20241231"
"김해시","19","교육","61453 ","7667678938 ","20240101","20241231"
"김해시","19","기타","5675 ","383840850 ","20240101","20241231"
"김해시","19","내구재","4777 ","36865524 ","20240101","20241231"
"김해시","19","레포츠/문화/취미","447286 ","14216913009 ","20240101","20241231"
"김해시","19","서비스","58897 ","1104248293 ","20240101","20241231"
"김해시","19","식생활","3761179 ","131972000000 ","20240101","20241231"
"김해시","19","여행","8849 ","614916381 ","20240101","20241231"
"김해시","19","유통","3328965 ","52396095963 ","20240101","20241231"
"김해시","19","유흥","27149 ","372397533 ","20240101","20241231"
"김해시","19","의료/미용","383818 ","15820231768 ","20240101","20241231"
"김해시","19","의생활","25867 ","1908893146 ","20240101","20241231"
"김해시","19","자동차","535538 ","29283463153 ","20240101","20241231"
"김해시","20","교육","44784 ","5204578513 ","20240101","20241231"
"김해시","20","기타","1302 ","126761206 ","20240101","20241231"
"김해시","20","내구재","3646 ","11882865 ","20240101","20241231"
"김해시","20","레포츠/문화/취미","425860 ","8779439644 ","20240101","20241231"
"김해시","20","서비스","42234 ","544391487 ","20240101","20241231"
"김해시","20","식생활","2918849 ","116216000000 ","20240101","20241231"
"김해시","20","여행","5422 ","336845099 ","20240101","20241231"
"김해시","20","유통","2994133 ","41197020939 ","20240101","20241231"
"김해시","20","유흥","48239 ","1359331323 ","20240101","20241231"
"김해시","20","의료/미용","186525 ","9521960727 ","20240101","20241231"
"김해시","20","의생활","9945 ","715906237 ","20240101","20241231"
"김해시","20","자동차","410377 ","21612366100 ","20240101","20241231"
"김해시","21","교육","23550 ","3160147649 ","20240101","20241231"
"김해시","21","기타","185 ","48689513 ","20240101","20241231"
"김해시","21","내구재","1933 ","1148252 ","20240101","20241231"
"김해시","21","레포츠/문화/취미","374304 ","5390425271 ","20240101","20241231"
"김해시","21","서비스","38780 ","313625428 ","20240101","20241231"
"김해시","21","식생활","1779671 ","67925356717 ","20240101","20241231"
"김해시","21","여행","3920 ","211786840 ","20240101","20241231"
"김해시","21","유통","2502385 ","29364975209 ","20240101","20241231"
"김해시","21","유흥","66539 ","3258316244 ","20240101","20241231"
"김해시","21","의료/미용","66683 ","2700371008 ","20240101","20241231"
"김해시","21","의생활","1179 ","84182317 ","20240101","20241231"
"김해시","21","자동차","271467 ","14250919054 ","20240101","20241231"
"김해시","21","주거생활","21 ","2541056 ","20240101","20241231"
"김해시","22","교육","4661 ","1009851199 ","20240101","20241231"
"김해시","22","기타","82 ","12871830 ","20240101","20241231"
"김해시","22","내구재","1056 ","864976 ","20240101","20241231"
"김해시","22","레포츠/문화/취미","306758 ","3200259678 ","20240101","20241231"
"김해시","22","서비스","31597 ","166477108 ","20240101","20241231"
"김해시","22","식생활","987066 ","36971774373 ","20240101","20241231"
"김해시","22","여행","3084 ","162303633 ","20240101","20241231"
"김해시","22","유통","1795792 ","17429059925 ","20240101","20241231"
"김해시","22","유흥","73009 ","5497322947 ","20240101","20241231"
"김해시","22","의료/미용","9534 ","382732248 ","20240101","20241231"
"김해시","22","의생활","164 ","3191227 ","20240101","20241231"
"김해시","22","자동차","121398 ","6569586607 ","20240101","20241231"
"김해시","23","교육","1103 ","166770117 ","20240101","20241231"
"김해시","23","기타","27 ","5921864 ","20240101","20241231"
"김해시","23","내구재","418 ","237971 ","20240101","20241231"
"김해시","23","레포츠/문화/취미","237313 ","2052762241 ","20240101","20241231"
"김해시","23","서비스","23009 ","102706100 ","20240101","20241231"
"김해시","23","식생활","554873 ","22714509273 ","20240101","20241231"
"김해시","23","여행","2666 ","149530500 ","20240101","20241231"
"김해시","23","유통","1171803 ","9958564325 ","20240101","20241231"
"김해시","23","유흥","66347 ","6565355435 ","20240101","20241231"
"김해시","23","의료/미용","535 ","41871899 ","20240101","20241231"
"김해시","23","의생활","48 ","151474 ","20240101","20241231"
"김해시","23","자동차","47985 ","2736518033 ","20240101","20241231"
"밀양시","0","레포츠/문화/취미","3866 ","26782042 ","20240101","20241231"
"밀양시","0","서비스","1967 ","10784099 ","20240101","20241231"
"밀양시","0","식생활","19479 ","921969157 ","20240101","20241231"
"밀양시","0","여행","21 ","1028101 ","20240101","20241231"
"밀양시","0","유통","73550 ","617562221 ","20240101","20241231"
"밀양시","0","유흥","4496 ","348331049 ","20240101","20241231"
"밀양시","0","자동차","1508 ","108426052 ","20240101","20241231"
"밀양시","1","레포츠/문화/취미","2104 ","11855380 ","20240101","20241231"
"밀양시","1","서비스","1659 ","10424263 ","20240101","20241231"
"밀양시","1","식생활","7711 ","379231666 ","20240101","20241231"
"밀양시","1","유통","40398 ","347020699 ","20240101","20241231"
"밀양시","1","유흥","1796 ","145476354 ","20240101","20241231"
"밀양시","1","자동차","185 ","4885922 ","20240101","20241231"
"밀양시","2","레포츠/문화/취미","1241 ","6586018 ","20240101","20241231"
"밀양시","2","서비스","960 ","5734064 ","20240101","20241231"
"밀양시","2","식생활","1919 ","97810144 ","20240101","20241231"
"밀양시","2","여행","21 ","1165182 ","20240101","20241231"
"밀양시","2","유통","24572 ","213142632 ","20240101","20241231"
"밀양시","2","유흥","480 ","50185058 ","20240101","20241231"
"밀양시","2","자동차","41 ","2438897 ","20240101","20241231"
"밀양시","3","레포츠/문화/취미","535 ","2804661 ","20240101","20241231"
"밀양시","3","서비스","466 ","2697053 ","20240101","20241231"
"밀양시","3","식생활","603 ","23620288 ","20240101","20241231"
"밀양시","3","여행","21 ","822481 ","20240101","20241231"
"밀양시","3","유통","16271 ","135366484 ","20240101","20241231"
"밀양시","3","유흥","21 ","822481 ","20240101","20241231"
"밀양시","3","의료/미용","21 ","568060 ","20240101","20241231"
"밀양시","3","자동차","82 ","7693694 ","20240101","20241231"
"밀양시","4","레포츠/문화/취미","288 ","1087046 ","20240101","20241231"
"밀양시","4","서비스","62 ","483893 ","20240101","20241231"
"밀양시","4","식생활","27 ","1895134 ","20240101","20241231"
"밀양시","4","유통","11816 ","118418369 ","20240101","20241231"
"밀양시","4","자동차","418 ","43255840 ","20240101","20241231"
"밀양시","5","레포츠/문화/취미","219 ","14792324 ","20240101","20241231"
"밀양시","5","서비스","82 ","562029 ","20240101","20241231"
"밀양시","5","식생활","89 ","348869 ","20240101","20241231"
"밀양시","5","유통","23331 ","230316038 ","20240101","20241231"
"밀양시","5","의료/미용","89 ","877313 ","20240101","20241231"
"밀양시","5","자동차","541 ","54227101 ","20240101","20241231"
"밀양시","6","레포츠/문화/취미","2008 ","174201508 ","20240101","20241231"
"밀양시","6","서비스","171 ","901988 ","20240101","20241231"
"밀양시","6","식생활","2748 ","57477875 ","20240101","20241231"
"밀양시","6","유통","80027 ","811656614 ","20240101","20241231"
"밀양시","6","의료/미용","596 ","7333105 ","20240101","20241231"
"밀양시","6","자동차","9452 ","718628088 ","20240101","20241231"
"밀양시","6","주거생활","21 ","836189 ","20240101","20241231"
"밀양시","7","기타","48 ","10404387 ","20240101","20241231"
"밀양시","7","레포츠/문화/취미","5332 ","445577108 ","20240101","20241231"
"밀양시","7","서비스","308 ","2236806 ","20240101","20241231"
"밀양시","7","식생활","15792 ","182814256 ","20240101","20241231"
"밀양시","7","유통","186936 ","1842203290 ","20240101","20241231"
"밀양시","7","의료/미용","665 ","21590130 ","20240101","20241231"
"밀양시","7","자동차","28005 ","1867729534 ","20240101","20241231"
"밀양시","7","주거생활","336 ","16505141 ","20240101","20241231"
"밀양시","8","교육","62 ","194654 ","20240101","20241231"
"밀양시","8","기타","96 ","23700480 ","20240101","20241231"
"밀양시","8","내구재","41 ","1954558 ","20240101","20241231"
"밀양시","8","레포츠/문화/취미","8143 ","472301576 ","20240101","20241231"
"밀양시","8","서비스","864 ","33618232 ","20240101","20241231"
"밀양시","8","식생활","52796 ","1041708581 ","20240101","20241231"
"밀양시","8","여행","185 ","6883482 ","20240101","20241231"
"밀양시","8","유통","212639 ","2475222234 ","20240101","20241231"
"밀양시","8","의료/미용","6861 ","173186840 ","20240101","20241231"
"밀양시","8","의생활","21 ","1122687 ","20240101","20241231"
"밀양시","8","자동차","37306 ","2307216792 ","20240101","20241231"
"밀양시","8","주거생활","809 ","46696710 ","20240101","20241231"
"밀양시","9","교육","110 ","21535298 ","20240101","20241231"
"밀양시","9","기타","14812 ","399348143 ","20240101","20241231"
"밀양시","9","내구재","48 ","9455655 ","20240101","20241231"
"밀양시","9","레포츠/문화/취미","8307 ","409887594 ","20240101","20241231"
"밀양시","9","서비스","3400 ","52760247 ","20240101","20241231"
"밀양시","9","식생활","81522 ","969895846 ","20240101","20241231"
"밀양시","9","여행","466 ","20078821 ","20240101","20241231"
"밀양시","9","유통","205593 ","3350159993 ","20240101","20241231"
"밀양시","9","의료/미용","114914 ","4463345648 ","20240101","20241231"
"밀양시","9","자동차","44757 ","2947057224 ","20240101","20241231"
"밀양시","9","주거생활","1357 ","57553352 ","20240101","20241231"
"밀양시","10","교육","10452 ","818029815 ","20240101","20241231"
"밀양시","10","기타","637 ","74118101 ","20240101","20241231"
"밀양시","10","내구재","199 ","33079986 ","20240101","20241231"
"밀양시","10","레포츠/문화/취미","17848 ","1419000274 ","20240101","20241231"
"밀양시","10","서비스","4866 ","68509253 ","20240101","20241231"
"밀양시","10","식생활","115874 ","1658408917 ","20240101","20241231"
"밀양시","10","여행","1042 ","42270733 ","20240101","20241231"
"밀양시","10","유통","253413 ","4755175908 ","20240101","20241231"
"밀양시","10","유흥","21 ","34270 ","20240101","20241231"
"밀양시","10","의료/미용","139178 ","7300143886 ","20240101","20241231"
"밀양시","10","의생활","446 ","33896779 ","20240101","20241231"
"밀양시","10","자동차","51179 ","3414007423 ","20240101","20241231"
"밀양시","10","주거생활","1316 ","49957025 ","20240101","20241231"
"밀양시","11","교육","1439 ","91058191 ","20240101","20241231"
"밀양시","11","기타","487 ","25673914 ","20240101","20241231"
"밀양시","11","내구재","425 ","72799315 ","20240101","20241231"
"밀양시","11","레포츠/문화/취미","56868 ","6824204489 ","20240101","20241231"
"밀양시","11","서비스","6141 ","108302536 ","20240101","20241231"
"밀양시","11","식생활","329102 ","7543855147 ","20240101","20241231"
"밀양시","11","여행","2310 ","42487731 ","20240101","20241231"
"밀양시","11","유통","288897 ","5403281268 ","20240101","20241231"
"밀양시","11","유흥","123 ","219328 ","20240101","20241231"
"밀양시","11","의료/미용","142892 ","6610027855 ","20240101","20241231"
"밀양시","11","의생활","624 ","58458533 ","20240101","20241231"
"밀양시","11","자동차","50247 ","3359995833 ","20240101","20241231"
"밀양시","11","주거생활","918 ","39251714 ","20240101","20241231"
"밀양시","12","교육","103 ","1747087 ","20240101","20241231"
"밀양시","12","기타","466 ","55470870 ","20240101","20241231"
"밀양시","12","내구재","493 ","103895476 ","20240101","20241231"
"밀양시","12","레포츠/문화/취미","67855 ","8324419397 ","20240101","20241231"
"밀양시","12","서비스","6285 ","87595613 ","20240101","20241231"
"밀양시","12","식생활","816991 ","21303785798 ","20240101","20241231"
"밀양시","12","여행","2920 ","57601782 ","20240101","20241231"
"밀양시","12","유통","400322 ","6076165497 ","20240101","20241231"
"밀양시","12","유흥","137 ","287868 ","20240101","20241231"
"밀양시","12","의료/미용","79006 ","3587787012 ","20240101","20241231"
"밀양시","12","의생활","864 ","106360521 ","20240101","20241231"
"밀양시","12","자동차","52282 ","3085984195 ","20240101","20241231"
"밀양시","12","주거생활","1008 ","43604661 ","20240101","20241231"
"밀양시","13","교육","446 ","15792461 ","20240101","20241231"
"밀양시","13","기타","480 ","58089568 ","20240101","20241231"
"밀양시","13","내구재","747 ","172121385 ","20240101","20241231"
"밀양시","13","레포츠/문화/취미","49781 ","5163332831 ","20240101","20241231"
"밀양시","13","서비스","9356 ","89364839 ","20240101","20241231"
"밀양시","13","식생활","568629 ","15980561049 ","20240101","20241231"
"밀양시","13","여행","3215 ","57463331 ","20240101","20241231"
"밀양시","13","유통","332029 ","6210250884 ","20240101","20241231"
"밀양시","13","유흥","500 ","1295408 ","20240101","20241231"
"밀양시","13","의료/미용","38766 ","1875639883 ","20240101","20241231"
"밀양시","13","의생활","1487 ","146785127 ","20240101","20241231"
"밀양시","13","자동차","57560 ","3573904517 ","20240101","20241231"
"밀양시","13","주거생활","1535 ","61861823 ","20240101","20241231"
"밀양시","14","교육","521 ","47031528 ","20240101","20241231"
"밀양시","14","기타","377 ","37610254 ","20240101","20241231"
"밀양시","14","내구재","398 ","56429746 ","20240101","20241231"
"밀양시","14","레포츠/문화/취미","24222 ","1035248115 ","20240101","20241231"
"밀양시","14","서비스","10864 ","161218026 ","20240101","20241231"
"밀양시","14","식생활","353612 ","10644005086 ","20240101","20241231"
"밀양시","14","여행","4421 ","320714051 ","20240101","20241231"
"밀양시","14","유통","346525 ","7067058849 ","20240101","20241231"
"밀양시","14","유흥","877 ","2258396 ","20240101","20241231"
"밀양시","14","의료/미용","107855 ","3486860384 ","20240101","20241231"
"밀양시","14","의생활","2056 ","224005278 ","20240101","20241231"
"밀양시","14","자동차","58849 ","3911714441 ","20240101","20241231"
"밀양시","14","주거생활","1220 ","42764154 ","20240101","20241231"
"밀양시","15","교육","583 ","46238794 ","20240101","20241231"
"밀양시","15","기타","377 ","55786292 ","20240101","20241231"
"밀양시","15","내구재","493 ","93197738 ","20240101","20241231"
"밀양시","15","레포츠/문화/취미","21659 ","704294311 ","20240101","20241231"
"밀양시","15","서비스","10192 ","159882522 ","20240101","20241231"
"밀양시","15","식생활","237827 ","5210684154 ","20240101","20241231"
"밀양시","15","여행","4229 ","169868746 ","20240101","20241231"
"밀양시","15","유통","365079 ","7255388266 ","20240101","20241231"
"밀양시","15","유흥","1227 ","3149417 ","20240101","20241231"
"밀양시","15","의료/미용","113873 ","4168251199 ","20240101","20241231"
"밀양시","15","의생활","2365 ","268337834 ","20240101","20241231"
"밀양시","15","자동차","59253 ","3963097293 ","20240101","20241231"
"밀양시","15","주거생활","980 ","41809554 ","20240101","20241231"
"밀양시","16","교육","720 ","66403016 ","20240101","20241231"
"밀양시","16","기타","363 ","75257505 ","20240101","20241231"
"밀양시","16","내구재","254 ","61981151 ","20240101","20241231"
"밀양시","16","레포츠/문화/취미","37855 ","2599355586 ","20240101","20241231"
"밀양시","16","서비스","7615 ","116937629 ","20240101","20241231"
"밀양시","16","식생활","192776 ","4528143818 ","20240101","20241231"
"밀양시","16","여행","3352 ","239248801 ","20240101","20241231"
"밀양시","16","유통","378979 ","7341658396 ","20240101","20241231"
"밀양시","16","유흥","1220 ","3043180 ","20240101","20241231"
"밀양시","16","의료/미용","117073 ","3829791323 ","20240101","20241231"
"밀양시","16","의생활","1755 ","180905003 ","20240101","20241231"
"밀양시","16","자동차","62378 ","4445642262 ","20240101","20241231"
"밀양시","16","주거생활","795 ","43625428 ","20240101","20241231"
"밀양시","17","교육","432 ","34237834 ","20240101","20241231"
"밀양시","17","기타","350 ","63449417 ","20240101","20241231"
"밀양시","17","내구재","260 ","51990452 ","20240101","20241231"
"밀양시","17","레포츠/문화/취미","57868 ","5613504935 ","20240101","20241231"
"밀양시","17","서비스","6217 ","107912543 ","20240101","20241231"
"밀양시","17","식생활","233831 ","5569251899 ","20240101","20241231"
"밀양시","17","여행","3873 ","229096059 ","20240101","20241231"
"밀양시","17","유통","428766 ","8033215600 ","20240101","20241231"
"밀양시","17","유흥","1295 ","12577108 ","20240101","20241231"
"밀양시","17","의료/미용","85867 ","2522655408 ","20240101","20241231"
"밀양시","17","의생활","1110 ","115404592 ","20240101","20241231"
"밀양시","17","자동차","62125 ","4039460507 ","20240101","20241231"
"밀양시","17","주거생활","418 ","48589034 ","20240101","20241231"
"밀양시","18","교육","233 ","36315696 ","20240101","20241231"
"밀양시","18","기타","178 ","13303907 ","20240101","20241231"
"밀양시","18","내구재","219 ","39884853 ","20240101","20241231"
"밀양시","18","레포츠/문화/취미","45970 ","3893572927 ","20240101","20241231"
"밀양시","18","서비스","6162 ","56546813 ","20240101","20241231"
"밀양시","18","식생활","331871 ","10304038115 ","20240101","20241231"
"밀양시","18","여행","2296 ","176953393 ","20240101","20241231"
"밀양시","18","유통","455093 ","7366607546 ","20240101","20241231"
"밀양시","18","유흥","1775 ","13289925 ","20240101","20241231"
"밀양시","18","의료/미용","22015 ","776048732 ","20240101","20241231"
"밀양시","18","의생활","679 ","84884578 ","20240101","20241231"
"밀양시","18","자동차","48670 ","2905771947 ","20240101","20241231"
"밀양시","18","주거생활","62 ","568883 ","20240101","20241231"
"밀양시","19","교육","192 ","49616175 ","20240101","20241231"
"밀양시","19","기타","27 ","5812200 ","20240101","20241231"
"밀양시","19","레포츠/문화/취미","20775 ","801157197 ","20240101","20241231"
"밀양시","19","서비스","6984 ","46680535 ","20240101","20241231"
"밀양시","19","식생활","322385 ","13495670740 ","20240101","20241231"
"밀양시","19","여행","679 ","60849897 ","20240101","20241231"
"밀양시","19","유통","369616 ","5765053105 ","20240101","20241231"
"밀양시","19","유흥","3201 ","38241947 ","20240101","20241231"
"밀양시","19","의료/미용","10535 ","348152433 ","20240101","20241231"
"밀양시","19","의생활","219 ","20178615 ","20240101","20241231"
"밀양시","19","자동차","29842 ","1834865271 ","20240101","20241231"
"밀양시","20","교육","41 ","10315284 ","20240101","20241231"
"밀양시","20","기타","48 ","11816313 ","20240101","20241231"
"밀양시","20","레포츠/문화/취미","19945 ","281508362 ","20240101","20241231"
"밀양시","20","서비스","7313 ","43615490 ","20240101","20241231"
"밀양시","20","식생활","218869 ","10190985408 ","20240101","20241231"
"밀양시","20","여행","809 ","49345442 ","20240101","20241231"
"밀양시","20","유통","318643 ","4892192173 ","20240101","20241231"
"밀양시","20","유흥","5888 ","156538794 ","20240101","20241231"
"밀양시","20","의료/미용","4825 ","152632899 ","20240101","20241231"
"밀양시","20","의생활","89 ","5766964 ","20240101","20241231"
"밀양시","20","자동차","19184 ","1206193763 ","20240101","20241231"
"밀양시","21","교육","21 ","6922550 ","20240101","20241231"
"밀양시","21","기타","48 ","10527759 ","20240101","20241231"
"밀양시","21","레포츠/문화/취미","17389 ","237169568 ","20240101","20241231"
"밀양시","21","서비스","5860 ","36226182 ","20240101","20241231"
"밀양시","21","식생활","118650 ","5234880322 ","20240101","20241231"
"밀양시","21","여행","96 ","4024674 ","20240101","20241231"
"밀양시","21","유통","260021 ","3479262824 ","20240101","20241231"
"밀양시","21","유흥","7581 ","266978924 ","20240101","20241231"
"밀양시","21","의료/미용","1700 ","70276491 ","20240101","20241231"
"밀양시","21","자동차","10021 ","592989102 ","20240101","20241231"
"밀양시","22","레포츠/문화/취미","11439 ","145307862 ","20240101","20241231"
"밀양시","22","서비스","5147 ","29709390 ","20240101","20241231"
"밀양시","22","식생활","68629 ","2994013681 ","20240101","20241231"
"밀양시","22","여행","130 ","9554489 ","20240101","20241231"
"밀양시","22","유통","177519 ","1690672166 ","20240101","20241231"
"밀양시","22","유흥","7533 ","439170665 ","20240101","20241231"
"밀양시","22","의료/미용","117 ","8705209 ","20240101","20241231"
"밀양시","22","자동차","3564 ","217805367 ","20240101","20241231"
"밀양시","23","레포츠/문화/취미","7279 ","56558602 ","20240101","20241231"
"밀양시","23","서비스","4229 ","24609321 ","20240101","20241231"
"밀양시","23","식생활","40144 ","1798855319 ","20240101","20241231"
"밀양시","23","여행","62 ","4694997 ","20240101","20241231"
"밀양시","23","유통","112584 ","1018983139 ","20240101","20241231"
"밀양시","23","유흥","6792 ","482159034 ","20240101","20241231"
"밀양시","23","자동차","4058 ","302698081 ","20240101","20241231"
"거제시","0","교육","21 ","10075394 ","20240101","20241231"
"거제시","0","기타","21 ","8444140 ","20240101","20241231"
"거제시","0","내구재","34 ","35024 ","20240101","20241231"
"거제시","0","레포츠/문화/취미","45771 ","351407197 ","20240101","20241231"
"거제시","0","서비스","15545 ","39293352 ","20240101","20241231"
"거제시","0","식생활","104722 ","5446864010 ","20240101","20241231"
"거제시","0","여행","555 ","30397437 ","20240101","20241231"
"거제시","0","유통","256895 ","2305422632 ","20240101","20241231"
"거제시","0","유흥","35936 ","4714198663 ","20240101","20241231"
"거제시","0","의료/미용","322 ","23980123 ","20240101","20241231"
"거제시","0","자동차","1405 ","16218944 ","20240101","20241231"
"거제시","1","레포츠/문화/취미","29582 ","194631254 ","20240101","20241231"
"거제시","1","서비스","14510 ","35452365 ","20240101","20241231"
"거제시","1","식생활","59705 ","2880054366 ","20240101","20241231"
"거제시","1","여행","507 ","28373461 ","20240101","20241231"
"거제시","1","유통","148458 ","1307863263 ","20240101","20241231"
"거제시","1","유흥","24387 ","3216822138 ","20240101","20241231"
"거제시","1","의료/미용","185 ","20835846 ","20240101","20241231"
"거제시","1","자동차","507 ","7376402 ","20240101","20241231"
"거제시","2","레포츠/문화/취미","20809 ","148869088 ","20240101","20241231"
"거제시","2","서비스","12289 ","22902673 ","20240101","20241231"
"거제시","2","식생활","33989 ","1543932748 ","20240101","20241231"
"거제시","2","여행","295 ","15455792 ","20240101","20241231"
"거제시","2","유통","99445 ","873416614 ","20240101","20241231"
"거제시","2","유흥","14414 ","2045783893 ","20240101","20241231"
"거제시","2","의료/미용","178 ","13423920 ","20240101","20241231"
"거제시","2","자동차","356 ","4233153 ","20240101","20241231"
"거제시","3","레포츠/문화/취미","12783 ","94677176 ","20240101","20241231"
"거제시","3","서비스","10343 ","19307060 ","20240101","20241231"
"거제시","3","식생활","19554 ","861545511 ","20240101","20241231"
"거제시","3","여행","212 ","10196025 ","20240101","20241231"
"거제시","3","유통","71741 ","624984030 ","20240101","20241231"
"거제시","3","유흥","4764 ","605404489 ","20240101","20241231"
"거제시","3","의료/미용","82 ","4819054 ","20240101","20241231"
"거제시","3","자동차","110 ","3387252 ","20240101","20241231"
"거제시","4","레포츠/문화/취미","7108 ","61433173 ","20240101","20241231"
"거제시","4","서비스","7416 ","14002742 ","20240101","20241231"
"거제시","4","식생활","10836 ","435614736 ","20240101","20241231"
"거제시","4","여행","103 ","4420836 ","20240101","20241231"
"거제시","4","유통","62248 ","554540507 ","20240101","20241231"
"거제시","4","유흥","1247 ","170544208 ","20240101","20241231"
"거제시","4","의료/미용","103 ","7306374 ","20240101","20241231"
"거제시","4","자동차","144 ","9837354 ","20240101","20241231"
"거제시","5","레포츠/문화/취미","4955 ","108372173 ","20240101","20241231"
"거제시","5","서비스","3968 ","7793009 ","20240101","20241231"
"거제시","5","식생활","9212 ","259675805 ","20240101","20241231"
"거제시","5","여행","21 ","925291 ","20240101","20241231"
"거제시","5","유통","196032 ","1707667375 ","20240101","20241231"
"거제시","5","유흥","254 ","43074023 ","20240101","20241231"
"거제시","5","의료/미용","1076 ","20446470 ","20240101","20241231"
"거제시","5","자동차","7210 ","424499993 ","20240101","20241231"
"거제시","6","내구재","21 ","474983 ","20240101","20241231"
"거제시","6","레포츠/문화/취미","7066 ","265065798 ","20240101","20241231"
"거제시","6","서비스","1206 ","4008910 ","20240101","20241231"
"거제시","6","식생활","22337 ","407870802 ","20240101","20241231"
"거제시","6","여행","1254 ","43096984 ","20240101","20241231"
"거제시","6","유통","787841 ","6180332927 ","20240101","20241231"
"거제시","6","유흥","21 ","6579849 ","20240101","20241231"
"거제시","6","의료/미용","2803 ","57467101 ","20240101","20241231"
"거제시","6","자동차","83215 ","4080665497 ","20240101","20241231"
"거제시","6","주거생활","89 ","3941056 ","20240101","20241231"
"거제시","7","기타","1083 ","36015764 ","20240101","20241231"
"거제시","7","내구재","267 ","2833927 ","20240101","20241231"
"거제시","7","레포츠/문화/취미","10843 ","298288554 ","20240101","20241231"
"거제시","7","서비스","192 ","457848 ","20240101","20241231"
"거제시","7","식생활","94558 ","1355980960 ","20240101","20241231"
"거제시","7","여행","12707 ","937942769 ","20240101","20241231"
"거제시","7","유통","980569 ","7252438101 ","20240101","20241231"
"거제시","7","의료/미용","3825 ","71384373 ","20240101","20241231"
"거제시","7","자동차","133297 ","7233519479 ","20240101","20241231"
"거제시","7","주거생활","5319 ","214321316 ","20240101","20241231"
"거제시","8","교육","617 ","35554147 ","20240101","20241231"
"거제시","8","기타","4085 ","185900206 ","20240101","20241231"
"거제시","8","내구재","1021 ","12851131 ","20240101","20241231"
"거제시","8","레포츠/문화/취미","21083 ","666630432 ","20240101","20241231"
"거제시","8","서비스","411 ","3764907 ","20240101","20241231"
"거제시","8","식생활","298053 ","3684399527 ","20240101","20241231"
"거제시","8","여행","23674 ","1983579712 ","20240101","20241231"
"거제시","8","유통","588369 ","5996851158 ","20240101","20241231"
"거제시","8","의료/미용","94901 ","3288917560 ","20240101","20241231"
"거제시","8","자동차","180877 ","9425604352 ","20240101","20241231"
"거제시","8","주거생활","10247 ","453943523 ","20240101","20241231"
"거제시","9","교육","4435 ","242069431 ","20240101","20241231"
"거제시","9","기타","62248 ","2311682200 ","20240101","20241231"
"거제시","9","내구재","2934 ","130287320 ","20240101","20241231"
"거제시","9","레포츠/문화/취미","44284 ","1248180027 ","20240101","20241231"
"거제시","9","서비스","4661 ","344738451 ","20240101","20241231"
"거제시","9","식생활","499733 ","6527744510 ","20240101","20241231"
"거제시","9","여행","42995 ","4234169294 ","20240101","20241231"
"거제시","9","유통","777601 ","12968306134 ","20240101","20241231"
"거제시","9","의료/미용","601494 ","21316219966 ","20240101","20241231"
"거제시","9","의생활","473 ","23970528 ","20240101","20241231"
"거제시","9","자동차","233502 ","11986968766 ","20240101","20241231"
"거제시","9","주거생활","16655 ","667612748 ","20240101","20241231"
"거제시","10","교육","256532 ","10206391364 ","20240101","20241231"
"거제시","10","기타","17327 ","1031911117 ","20240101","20241231"
"거제시","10","내구재","7896 ","194316175 ","20240101","20241231"
"거제시","10","레포츠/문화/취미","71782 ","2594746265 ","20240101","20241231"
"거제시","10","서비스","11453 ","834436943 ","20240101","20241231"
"거제시","10","식생활","710158 ","11239431035 ","20240101","20241231"
"거제시","10","여행","71809 ","7511445195 ","20240101","20241231"
"거제시","10","유통","1001151 ","19101739897 ","20240101","20241231"
"거제시","10","유흥","144 ","472927 ","20240101","20241231"
"거제시","10","의료/미용","822899 ","35137245387 ","20240101","20241231"
"거제시","10","의생활","8897 ","599807985 ","20240101","20241231"
"거제시","10","자동차","279623 ","13361490048 ","20240101","20241231"
"거제시","10","주거생활","18568 ","833309698 ","20240101","20241231"
"거제시","11","교육","52351 ","1962074907 ","20240101","20241231"
"거제시","11","기타","18801 ","797608992 ","20240101","20241231"
"거제시","11","내구재","10672 ","322807745 ","20240101","20241231"
"거제시","11","레포츠/문화/취미","122077 ","5588772762 ","20240101","20241231"
"거제시","11","서비스","13735 ","720589650 ","20240101","20241231"
"거제시","11","식생활","1307875 ","27895138376 ","20240101","20241231"
"거제시","11","여행","63537 ","4170237354 ","20240101","20241231"
"거제시","11","유통","1172207 ","25400187526 ","20240101","20241231"
"거제시","11","유흥","980 ","3618917 ","20240101","20241231"
