상권업종대분류명,상권업종중분류명,시군구명,행정동명,경도,위도
예술·스포츠,유원지·오락,통영시,무전동,128.431233809864,34.8591271387872
음식,한식,남해군,삼동면,128.047241096106,34.7962232021343
음식,비알코올 ,산청군,생초면,127.83628408329,35.4930147629331
교육,기타 교육,밀양시,부북면,128.729573989485,35.512858180668
소매,식료품 소매,거창군,거창읍,127.916367010072,35.6951349000179
숙박,일반 숙박,거창군,위천면,127.834609672757,35.760727267201
수리·개인,자동차 수리·세차,사천시,정동면,128.088152032539,35.0772525129698
수리·개인,세탁,사천시,벌용동,128.082937960661,34.9421452756339
소매,철물·건설자재 소매,하동군,하동읍,127.751561367569,35.0698277963555
숙박,일반 숙박,통영시,무전동,128.430870720416,34.8577343875358
보건의료,의원,사천시,사천읍,128.085646034853,35.0834039239318
수리·개인,이용·미용,창녕군,창녕읍,128.500110487194,35.5404073378776
소매,종합 소매,남해군,남해읍,127.89495498321,34.8406861827186
수리·개인,이용·미용,밀양시,삼문동,128.751331680582,35.480904066038
숙박,일반 숙박,통영시,산양읍,128.369637895816,34.782422238336
소매,섬유·의복·신발 소매,밀양시,하남읍,128.707082364617,35.3748737628011
소매,식물 소매,사천시,사남면,128.075237601035,35.0539334098261
음식,기타 간이,합천군,합천읍,128.162069703145,35.5682293614017
과학·기술,사진 촬영,거창군,거창읍,127.913473784593,35.6875053360311
수리·개인,기타 가정용품 수리,거창군,마리면,127.85475330598,35.6994455335975
소매,식료품 소매,산청군,시천면,127.832175289777,35.2735148187011
숙박,일반 숙박,남해군,서면,127.823850981318,34.8398455222836
음식,주점,밀양시,내이동,128.743916870686,35.5033335255407
소매,종합 소매,통영시,명정동,128.419471780991,34.8421401533266
수리·개인,욕탕·신체관리,합천군,삼가면,128.121383490945,35.4139416176254
수리·개인,이용·미용,함양군,함양읍,127.732142327176,35.5211537436371
교육,기타 교육,사천시,정동면,128.085053074236,35.0634630825258
음식,한식,산청군,산청읍,127.873563074792,35.4132395821099
음식,주점,통영시,중앙동,128.422541402656,34.8420051424726
교육,기타 교육,남해군,남면,127.90295073162,34.7648936927284
과학·기술,기술 서비스,고성군,고성읍,128.320291542135,34.9731817066053
음식,한식,사천시,벌용동,128.082891176231,34.9427495879605
소매,가전·통신 소매,사천시,벌용동,128.08033222739,34.9487752712945
교육,기타 교육,통영시,북신동,128.423347308713,34.8576965066736
음식,한식,창녕군,이방면,128.380893065012,35.5968236933528
소매,담배 소매,합천군,삼가면,128.12959552514,35.4138740963124
음식,한식,산청군,시천면,127.843044796873,35.2766752631247
소매,가전·통신 소매,밀양시,내일동,128.752260908817,35.4947776355524
과학·기술,전문 디자인,밀양시,상동면,128.765213647449,35.5659519826659
숙박,일반 숙박,통영시,산양읍,128.434216359887,34.799100809388
음식,비알코올 ,함안군,함안면,128.423401229609,35.2422903042745
소매,오락용품 소매,통영시,정량동,128.429623477625,34.8437878056726
수리·개인,욕탕·신체관리,거창군,거창읍,127.923628993954,35.6935112340866
음식,한식,남해군,남해읍,127.893595238962,34.8362614440794
음식,비알코올 ,거창군,거창읍,127.911589950689,35.6889345693216
교육,교육 지원,하동군,양보면,127.859740337644,35.0608348996204
음식,한식,사천시,향촌동,128.086146726813,34.9364562344895
소매,시계·귀금속 소매,사천시,벌용동,128.082456728772,34.9405091327311
음식,기타 간이,통영시,중앙동,128.422253114872,34.8411342437634
소매,연료 소매,통영시,용남면,128.471232462078,34.8910784436091
소매,식료품 소매,산청군,시천면,127.836370483071,35.2742700281382
소매,종합 소매,밀양시,삼랑진읍,128.813625452846,35.4088184530574
수리·개인,이용·미용,사천시,벌용동,128.083464722841,34.9397520370012
교육,기타 교육,고성군,고성읍,128.328245367821,34.975483409729
숙박,일반 숙박,밀양시,단장면,128.912587905821,35.5146453591272
음식,한식,남해군,남해읍,127.895420366976,34.8372215012455
음식,한식,사천시,사천읍,128.088437002103,35.082198179904
숙박,일반 숙박,통영시,산양읍,128.41466418612,34.7841154478254
시설관리·임대,고용 알선,밀양시,내이동,128.743593947718,35.5001210116198
소매,연료 소매,함양군,함양읍,127.741373559272,35.5419439507874
소매,장식품 소매,의령군,화정면,128.226656768173,35.2634705750116
수리·개인,자동차 수리·세차,하동군,적량면,127.781613294639,35.0791830785625
음식,주점,함양군,함양읍,127.72992941964,35.5190491430913
음식,기타 간이,함안군,대산면,128.426872698369,35.3543733533644
음식,비알코올 ,밀양시,산외면,128.849649908585,35.5409134408065
숙박,일반 숙박,통영시,봉평동,128.432220704161,34.8290028156007
수리·개인,이용·미용,통영시,정량동,128.429174381889,34.8443699216438
과학·기술,광고,통영시,북신동,128.430627485748,34.8525276967115
과학·기술,전문 디자인,사천시,사천읍,128.087662990275,35.081709401556
예술·스포츠,스포츠 서비스,밀양시,내이동,128.749848986044,35.4963626631297
시설관리·임대,여행사·보조,함양군,수동면,127.785264714948,35.5218740923969
음식,한식,함안군,법수면,128.38329729218,35.3194700890592
수리·개인,이용·미용,남해군,미조면,128.046645515369,34.712698660678
소매,식료품 소매,통영시,중앙동,128.42457200213,34.8456497017306
과학·기술,법무관련 ,사천시,사천읍,128.086169212489,35.0806862779702
과학·기술,사진 촬영,하동군,화개면,127.646928141373,35.2888791336189
소매,섬유·의복·신발 소매,밀양시,삼문동,128.758381452638,35.4843791748881
음식,기타 간이,통영시,광도면,128.419179533908,34.8766816753869
숙박,일반 숙박,사천시,향촌동,128.095408002602,34.9267017364792
음식,서양식,통영시,광도면,128.410184840775,34.8751279474801
소매,종합 소매,사천시,동서동,128.039875507599,34.9446667422045
소매,섬유·의복·신발 소매,통영시,광도면,128.421468671246,34.8787820085833
수리·개인,자동차 수리·세차,창녕군,남지읍,128.478282929216,35.3871458857639
음식,중식,함양군,함양읍,127.727947725674,35.5242254633604
숙박,일반 숙박,남해군,삼동면,128.043984035664,34.7970173431145
숙박,일반 숙박,하동군,화개면,127.663260238123,35.2736484831142
과학·기술,법무관련 ,거창군,거창읍,127.908542587905,35.6900571254053
소매,종합 소매,창녕군,부곡면,128.588351256818,35.4385053508736
숙박,일반 숙박,함양군,휴천면,127.717681338774,35.4247846406493
예술·스포츠,유원지·오락,거창군,거창읍,127.915518804032,35.6895536480688
숙박,일반 숙박,통영시,한산면,128.549056713797,34.6290129950603
수리·개인,이용·미용,사천시,벌용동,128.083658246176,34.9403181527247
소매,식료품 소매,통영시,도천동,128.417205292024,34.8400214671713
소매,식료품 소매,남해군,남해읍,127.894489995584,34.8401487819088
소매,종합 소매,통영시,봉평동,128.433554569278,34.8290231548216
부동산,부동산 서비스,밀양시,가곡동,128.77156381239,35.4730568621931
소매,식료품 소매,하동군,진교면,127.90382038805,35.0271739413573
소매,음료 소매,사천시,선구동,128.075645395533,34.9444634133771
교육,기타 교육,하동군,진교면,127.902858582857,35.0204210408533
수리·개인,자동차 수리·세차,거창군,거창읍,127.905994438007,35.6825779756043
소매,의약·화장품 소매,창녕군,길곡면,128.538717749314,35.3996029861961
시설관리·임대,산업용품 대여,밀양시,상남면,128.771940680857,35.3988034373913
음식,주점,합천군,합천읍,128.159412391597,35.5675339589643
음식,한식,산청군,생초면,127.832764812208,35.4926515541974
소매,오락용품 소매,남해군,남면,127.863132109141,34.7318402702429
소매,철물·건설자재 소매,거창군,거창읍,127.935532134935,35.6740335819173
음식,한식,함안군,산인면,128.429908637314,35.2875374265983
소매,철물·건설자재 소매,밀양시,삼문동,128.75003920981,35.4868435277035
교육,일반 교육,고성군,고성읍,128.31758592451,34.9758519207986
과학·기술,기술 서비스,밀양시,가곡동,128.763115627784,35.4791734031958
음식,기타 간이,밀양시,삼문동,128.757108452762,35.485118660158
음식,기타 간이,남해군,남해읍,127.896226603583,34.8420108449614
수리·개인,자동차 수리·세차,사천시,사남면,128.066376513672,35.069586455416
시설관리·임대,조경·유지,함안군,가야읍,128.41539485306,35.2740091675979
소매,섬유·의복·신발 소매,통영시,중앙동,128.423036282461,34.8428105314323
음식,비알코올 ,하동군,옥종면,127.87937626915,35.1805348748137
숙박,일반 숙박,남해군,남면,127.897326585313,34.7670084457429
수리·개인,이용·미용,고성군,고성읍,128.324933710384,34.9779080484994
숙박,일반 숙박,거창군,고제면,127.843879403828,35.8416203081038
과학·기술,본사·경영 컨설팅,합천군,봉산면,128.027534864734,35.6116927491778
교육,기타 교육,통영시,광도면,128.418611294008,34.8805278677749
음식,중식,하동군,금남면,127.836769879358,34.9861476951388
소매,장식품 소매,사천시,남양동,128.091708752604,34.9976698960345
소매,기타 생활용품 소매,밀양시,삼랑진읍,128.83725829888,35.3966828825257
소매,식료품 소매,남해군,설천면,127.908781811129,34.9298274125373
소매,섬유·의복·신발 소매,함안군,가야읍,128.406584297281,35.2773834837331
소매,종합 소매,하동군,북천면,127.89319018877,35.121613400794
음식,한식,통영시,무전동,128.424322461839,34.8609838712808
숙박,일반 숙박,통영시,욕지면,128.26941557914,34.6344618470547
소매,섬유·의복·신발 소매,밀양시,가곡동,128.765649659205,35.4766581234973
소매,철물·건설자재 소매,하동군,하동읍,127.744473738248,35.0716561761866
음식,비알코올 ,고성군,고성읍,128.321831300041,34.9606548346204
숙박,일반 숙박,사천시,동서동,128.078926859282,34.9074974399704
음식,한식,합천군,봉산면,128.041953179054,35.6256643564369
수리·개인,세탁,거창군,거창읍,127.916599331786,35.6864721848993
교육,기타 교육,통영시,광도면,128.417414440806,34.8936287650831
음식,한식,함안군,칠서면,128.494328837685,35.3220870329536
수리·개인,이용·미용,사천시,사천읍,128.092040173129,35.0827065723905
교육,기타 교육,함안군,가야읍,128.403785617923,35.2782451482038
소매,종합 소매,하동군,하동읍,127.751130374596,35.0706506916264
음식,주점,고성군,고성읍,128.271119622831,34.9776632008493
수리·개인,세탁,사천시,남양동,128.05716668083,34.9741894771443
수리·개인,세탁,통영시,북신동,128.427547910939,34.8508423917571
수리·개인,이용·미용,함안군,법수면,128.385347331878,35.3191041405113
음식,한식,사천시,사천읍,128.084948921166,35.0779572008143
소매,오락용품 소매,통영시,중앙동,128.422902081467,34.8407300763647
숙박,일반 숙박,함양군,마천면,127.696475092348,35.38527860709
음식,비알코올 ,밀양시,상동면,128.76169251986,35.5481875454809
소매,식료품 소매,하동군,악양면,127.704805533338,35.1733121864367
음식,주점,통영시,광도면,128.421577409485,34.8800155242762
음식,기타 간이,하동군,하동읍,127.748526499318,35.0652406812339
음식,비알코올 ,합천군,가야면,128.138572358292,35.7609285806629
숙박,일반 숙박,통영시,광도면,128.421408623808,34.8860922877642
시설관리·임대,산업용품 대여,함안군,군북면,128.343111902819,35.2679207110694
예술·스포츠,스포츠 서비스,함안군,칠원읍,128.5180463548,35.3078855332633
소매,종합 소매,남해군,남해읍,127.895109219661,34.835745545775
음식,한식,창녕군,고암면,128.565954170551,35.5583599807119
과학·기술,인쇄·제품제작,통영시,무전동,128.431985002758,34.8570452899548
교육,기타 교육,사천시,사천읍,128.090605316841,35.0844680376794
소매,종합 소매,합천군,합천읍,128.159625954803,35.5670452358386
소매,안경·정밀기기 소매,사천시,사천읍,128.088479110673,35.0828918148626
교육,기타 교육,하동군,악양면,127.699628078917,35.1968129162956
음식,한식,밀양시,내이동,128.750478355285,35.4943889777912
수리·개인,이용·미용,남해군,창선면,128.00832598183,34.8648388626385
수리·개인,자동차 수리·세차,남해군,삼동면,128.039973413413,34.8056777049613
음식,한식,하동군,악양면,127.689031946208,35.1551779090761
예술·스포츠,유원지·오락,사천시,벌용동,128.085875461138,34.9391266157333
음식,한식,창녕군,영산면,128.525631200333,35.4574196595681
소매,가전·통신 소매,사천시,동서금동,128.076721147383,34.932970844501
소매,의약·화장품 소매,창녕군,대지면,128.468728037726,35.5547984328121
음식,한식,산청군,생초면,127.836679669619,35.4929038670404
음식,한식,밀양시,무안면,128.649463870154,35.4269885615425
음식,한식,창녕군,남지읍,128.476164326706,35.3868383414653
소매,연료 소매,거창군,주상면,127.921213304313,35.7418451579548
음식,한식,사천시,향촌동,128.087127393197,34.9369522108944
음식,한식,사천시,정동면,128.094404305113,35.064325446805
숙박,일반 숙박,하동군,화개면,127.640820109216,35.2195816050094
소매,담배 소매,합천군,야로면,128.155274615851,35.748359614673
소매,종합 소매,함안군,칠원읍,128.518013259771,35.3072911358505
음식,기타 간이,밀양시,하남읍,128.708183488475,35.3749122690136
수리·개인,이용·미용,사천시,벌용동,128.086724350838,34.9395877193431
소매,중고 상품 소매,함안군,칠원읍,128.522520973556,35.2838204293696
소매,철물·건설자재 소매,창녕군,부곡면,128.649825436209,35.4263617956288
음식,서양식,밀양시,상남면,128.756238320858,35.464368298844
과학·기술,기술 서비스,산청군,산청읍,127.875276635731,35.4149125818581
소매,종합 소매,사천시,벌용동,128.085418552955,34.9385087770516
숙박,일반 숙박,통영시,무전동,128.43032395261,34.8583627220286
시설관리·임대,사무 지원,밀양시,내이동,128.742349555025,35.5047529925827
수리·개인,자동차 수리·세차,합천군,대양면,128.164049934227,35.5556650098625
소매,안경·정밀기기 소매,고성군,고성읍,128.324213550402,34.9739862208442
음식,한식,사천시,향촌동,128.090475133697,34.9293960437761
음식,한식,고성군,마암면,128.366403371362,35.0207736656447
음식,주점,함안군,가야읍,128.407710157642,35.2770279106019
음식,기타 간이,거창군,거창읍,127.908440492815,35.691770259048
예술·스포츠,유원지·오락,통영시,욕지면,128.264907373004,34.6356083500039
음식,한식,밀양시,삼랑진읍,128.90020722744,35.4297905669878
숙박,일반 숙박,산청군,산청읍,127.871960410614,35.4024357074536
소매,종합 소매,사천시,정동면,128.08677414959,35.0791756599718
음식,비알코올 ,거창군,거창읍,127.912374223632,35.6937773169297
소매,철물·건설자재 소매,함양군,함양읍,127.730468183024,35.5176759328457
수리·개인,이용·미용,통영시,명정동,128.418625791179,34.8412577274675
소매,종합 소매,합천군,합천읍,128.160484438078,35.5638556014322
소매,종합 소매,고성군,거류면,128.40508856623,34.9893635722259
소매,섬유·의복·신발 소매,합천군,합천읍,128.162581345876,35.5662326913091
음식,동남아시아,고성군,고성읍,128.325503490319,34.9758919223117
음식,비알코올 ,창녕군,부곡면,128.600869148292,35.4344738331642
수리·개인,이용·미용,통영시,무전동,128.427590615455,34.8583768188442
음식,한식,밀양시,삼랑진읍,128.851155584363,35.400399745445
음식,비알코올 ,창녕군,영산면,128.5267055601,35.4565679486047
부동산,부동산 서비스,하동군,금남면,127.809241443506,34.9966818442151
음식,주점,사천시,벌용동,128.083341964512,34.9395728645461
교육,교육 지원,고성군,고성읍,128.322268524445,34.973556766552
소매,식료품 소매,합천군,대병면,128.004385000283,35.5272332383237
수리·개인,자동차 수리·세차,통영시,광도면,128.41749178952,34.8828482681166
음식,일식,통영시,무전동,128.425627359532,34.8605629900157
수리·개인,이용·미용,사천시,동서동,128.066840125979,34.9297501022395
소매,섬유·의복·신발 소매,창녕군,창녕읍,128.497859544094,35.5409129598324
수리·개인,기타 가정용품 수리,하동군,금성면,127.79637372186,34.9732055057876
음식,비알코올 ,남해군,삼동면,128.045221134502,34.7963397172574
음식,한식,하동군,옥종면,127.884001437241,35.1524520559591
소매,연료 소매,산청군,산청읍,127.87449754633,35.4131156519603
소매,연료 소매,고성군,동해면,128.44293209781,35.0451596559938
수리·개인,이용·미용,거창군,거창읍,127.907407978897,35.685469337731
소매,종합 소매,고성군,하이면,128.120170157792,34.9288374503588
수리·개인,컴퓨터 수리,통영시,중앙동,128.420625625164,34.8424872043588
음식,한식,하동군,진교면,127.903246034309,35.0317390011753
음식,한식,산청군,산청읍,127.875576020969,35.4151086947562
소매,식료품 소매,사천시,향촌동,128.098553471237,34.9352540564814
과학·기술,전문 디자인,통영시,용남면,128.41657540089,34.8696007441146
숙박,일반 숙박,남해군,남면,127.857711973032,34.7398468187961
소매,기타 생활용품 소매,의령군,의령읍,128.261166750343,35.3190754082885
수리·개인,이용·미용,밀양시,삼문동,128.758450898543,35.4840267057298
음식,주점,밀양시,하남읍,128.710656169704,35.3747691353837
음식,한식,함안군,가야읍,128.406584297281,35.2773834837331
소매,가전·통신 소매,사천시,정동면,128.086239089472,35.0785134800791
과학·기술,인쇄·제품제작,산청군,산청읍,127.879334776404,35.4175418965201
소매,섬유·의복·신발 소매,하동군,하동읍,127.748752446124,35.0695747659498
숙박,일반 숙박,남해군,남면,127.856331759316,34.7394238655166
음식,기타 간이,산청군,시천면,127.753696729307,35.2954895065753
소매,식료품 소매,밀양시,산내면,128.954528507404,35.5983185681707
소매,식료품 소매,하동군,화개면,127.624092492678,35.1880411494701
음식,한식,합천군,용주면,128.072834012988,35.5484089955706
음식,주점,사천시,사천읍,128.083891605642,35.0767679047985
소매,연료 소매,창녕군,유어면,128.415692828138,35.5114536865854
음식,한식,통영시,무전동,128.42576605921,34.8603630761877
음식,일식,통영시,무전동,128.429244579551,34.8604394059709
음식,주점,통영시,중앙동,128.423426487935,34.8413458434595
소매,종합 소매,사천시,용현면,128.054949353858,35.0036462766537
부동산,부동산 서비스,창녕군,성산면,128.474892864988,35.6197626675956
수리·개인,이용·미용,사천시,정동면,128.086873585016,35.0775794389627
음식,기타 간이,산청군,신안면,127.969840103845,35.3018357589114
소매,가구 소매,창녕군,창녕읍,128.501697814134,35.5350614747455
음식,비알코올 ,창녕군,남지읍,128.469484525385,35.3868567025841
음식,주점,합천군,합천읍,128.161269205495,35.5662633638185
과학·기술,인쇄·제품제작,사천시,사천읍,128.083770425354,35.078382344773
음식,기타 간이,함안군,산인면,128.427620452896,35.2780382736626
음식,한식,거창군,거창읍,127.910830909069,35.6824153061266
수리·개인,이용·미용,통영시,무전동,128.43042002246,34.8569645669278
음식,주점,함양군,마천면,127.659491883656,35.3848642452097
소매,종합 소매,사천시,동서동,128.068389053299,34.9276634096492
음식,비알코올 ,함안군,가야읍,128.406955871478,35.2785327631663
과학·기술,본사·경영 컨설팅,함안군,법수면,128.333256826742,35.312299539412
소매,가전·통신 소매,사천시,동서금동,128.076357075565,34.9335869806711
과학·기술,법무관련 ,고성군,고성읍,128.323205616378,34.9739521445048
수리·개인,세탁,합천군,합천읍,128.15880152956,35.5687745296423
소매,섬유·의복·신발 소매,창녕군,남지읍,128.482500903448,35.389112936222
음식,한식,함안군,가야읍,128.403741932823,35.2814450960807
시설관리·임대,여행사·보조,통영시,광도면,128.415998173486,34.8863176736068
숙박,일반 숙박,함양군,안의면,127.782754433058,35.6740693114371
음식,한식,합천군,가야면,128.108576278952,35.7315407120055
음식,주점,밀양시,내이동,128.732072675319,35.505009155302
음식,기타 간이,고성군,고성읍,128.321767729642,34.9744184585702
음식,비알코올 ,밀양시,하남읍,128.716428252654,35.373515707866
음식,한식,통영시,명정동,128.421077733684,34.8408054858172
음식,비알코올 ,밀양시,무안면,128.650962632686,35.4685671509915
소매,모터사이클 소매,밀양시,삼문동,128.751279393636,35.4850952791074
수리·개인,자동차 수리·세차,함양군,마천면,127.670419374557,35.3993331306964
숙박,일반 숙박,밀양시,단장면,128.927686836424,35.5224430983513
소매,오락용품 소매,통영시,북신동,128.427000421575,34.8507947393351
음식,기타 간이,합천군,삼가면,128.12145130623,35.4132740521067
수리·개인,이용·미용,통영시,봉평동,128.420818433409,34.829533116526
수리·개인,이용·미용,밀양시,가곡동,128.766941261738,35.4747647781811
소매,종합 소매,사천시,정동면,128.085070197121,35.0763517720849
음식,주점,고성군,고성읍,128.325477237659,34.9756218178157
숙박,일반 숙박,남해군,창선면,128.025714095425,34.9194233471981
음식,한식,통영시,명정동,128.398339764953,34.8557063568514
과학·기술,수의,남해군,남해읍,127.895259618951,34.8365106028241
음식,기타 간이,통영시,산양읍,128.38926707747,34.8129167617967
음식,한식,합천군,가야면,128.146167754408,35.7801423457343
음식,한식,남해군,삼동면,127.997968679122,34.8294288203481
음식,한식,창녕군,대합면,128.470490381746,35.6132017196139
음식,주점,사천시,선구동,128.074886700131,34.9282640745154
음식,비알코올 ,합천군,대병면,128.053780499244,35.544386203697
음식,한식,하동군,북천면,127.891708996709,35.1135393885961
음식,기타 간이,통영시,북신동,128.427446953481,34.8551247874127
소매,기타 생활용품 소매,통영시,봉평동,128.422818006244,34.829491716849
음식,한식,함안군,가야읍,128.392860992827,35.2724682382215
음식,구내식당·뷔페,창녕군,계성면,128.519543862884,35.4740156273319
수리·개인,이용·미용,창녕군,창녕읍,128.502849673791,35.5418421843314
소매,연료 소매,창녕군,창녕읍,128.499625055397,35.5332848661373
음식,한식,창녕군,창녕읍,128.491951366713,35.54220283742
예술·스포츠,스포츠 서비스,합천군,합천읍,128.16840925461,35.5801815631671
과학·기술,회계·세무,사천시,벌용동,128.086895884629,34.9409742422297
수리·개인,자동차 수리·세차,사천시,향촌동,128.093142213773,34.9307961875781
소매,종합 소매,통영시,명정동,128.421218581944,34.8407317351466
소매,종합 소매,하동군,화개면,127.623909479709,35.1899529273261
음식,한식,합천군,초계면,128.268416149877,35.5593345629569
과학·기술,기술 서비스,의령군,의령읍,128.261910603486,35.3174093226578
음식,한식,고성군,회화면,128.393535028487,35.058472338121
과학·기술,전문 디자인,통영시,중앙동,128.426111436466,34.8461634307012
소매,섬유·의복·신발 소매,사천시,벌용동,128.082215308161,34.9412954465359
수리·개인,자동차 수리·세차,밀양시,내이동,128.74575292389,35.5005854274153
소매,자동차 부품 소매,함양군,함양읍,127.725452235024,35.5127671738329
음식,기타 간이,창녕군,창녕읍,128.494632300636,35.5410972018547
수리·개인,이용·미용,통영시,무전동,128.425046802835,34.8611376190046
수리·개인,이용·미용,사천시,사천읍,128.089026619127,35.0836620300068
소매,연료 소매,밀양시,가곡동,128.769849016101,35.4737308713864
음식,한식,산청군,산청읍,127.873698972981,35.4135901010171
음식,기타 간이,합천군,합천읍,128.160189327552,35.5671029015588
수리·개인,이용·미용,합천군,합천읍,128.161918942459,35.5684831613922
소매,종합 소매,통영시,광도면,128.407591859857,34.9000790919224
숙박,일반 숙박,통영시,중앙동,128.422566203945,34.8409052544755
과학·기술,법무관련 ,밀양시,내이동,128.740864407087,35.5023232506986
소매,식료품 소매,함양군,함양읍,127.656054098789,35.4726335260056
수리·개인,이용·미용,밀양시,하남읍,128.71484995225,35.3748448534468
수리·개인,이용·미용,밀양시,내일동,128.752498871422,35.4935575974183
숙박,일반 숙박,남해군,삼동면,127.998637586703,34.8296036031209
소매,섬유·의복·신발 소매,통영시,봉평동,128.415046531683,34.8224710159149
소매,종합 소매,거창군,거창읍,127.910578859217,35.6787040830901
음식,주점,창녕군,남지읍,128.482279613936,35.3902511957682
수리·개인,이용·미용,통영시,도천동,128.412576462524,34.8384709838077
과학·기술,전문 디자인,남해군,이동면,127.92566942102,34.8215546391955
음식,중식,밀양시,삼문동,128.747127938606,35.4826592226147
음식,한식,통영시,봉평동,128.413245567408,34.8322081062291
수리·개인,이용·미용,통영시,광도면,128.41870326601,34.8807881727797
소매,의약·화장품 소매,고성군,고성읍,128.322367841042,34.9742857414175
소매,의약·화장품 소매,통영시,북신동,128.4281185284,34.8572890514038
과학·기술,수의,통영시,광도면,128.417991962833,34.8871326427547
음식,한식,밀양시,하남읍,128.722306869532,35.3948803815267
음식,한식,함양군,함양읍,127.71229082709,35.5277798652254
수리·개인,이용·미용,함안군,가야읍,128.404776903669,35.2783688270003
예술·스포츠,유원지·오락,통영시,산양읍,128.431841900835,34.7989034443821
수리·개인,이용·미용,사천시,용현면,128.074525880985,35.0464587475268
음식,주점,사천시,사천읍,128.083912942019,35.0783810709666
소매,식물 소매,통영시,무전동,128.420882113308,34.8650349407155
과학·기술,기술 서비스,남해군,남해읍,127.894941642958,34.8354132721288
음식,한식,산청군,삼장면,127.799316869402,35.3610459732594
음식,한식,통영시,정량동,128.431420340168,34.8496972745752
소매,애완동물·용품 소매,창녕군,남지읍,128.472900323379,35.3901135893157
예술·스포츠,유원지·오락,밀양시,상남면,128.751305932838,35.4583840834373
숙박,일반 숙박,창녕군,계성면,128.538641543149,35.4922122595295
소매,식료품 소매,산청군,단성면,127.955700225689,35.2923855671306
교육,기타 교육,창녕군,창녕읍,128.501457784399,35.5363802191632
숙박,일반 숙박,남해군,삼동면,128.048332839853,34.8030551264227
음식,중식,통영시,중앙동,128.423714901786,34.8441275135429
소매,종합 소매,사천시,사천읍,128.091154094659,35.0869777687415
수리·개인,장례식장 ,사천시,동서금동,128.07780610032,34.9288961877456
과학·기술,인쇄·제품제작,거창군,거창읍,127.910785360594,35.6861828528438
소매,의약·화장품 소매,사천시,사천읍,128.089009962733,35.0840587583202
소매,섬유·의복·신발 소매,하동군,하동읍,127.748804941018,35.0705208558543
음식,한식,합천군,가야면,128.087061551007,35.7920735538275
소매,철물·건설자재 소매,사천시,사천읍,128.089351390836,35.0841728623761
소매,장식품 소매,거창군,거창읍,127.910827477868,35.685028941441
음식,한식,밀양시,교동,128.763181230547,35.5129302449686
소매,식료품 소매,의령군,궁류면,128.248740115252,35.4375663328411
음식,주점,고성군,고성읍,128.326279502659,34.9758023304621
음식,한식,거창군,가조면,128.034924601201,35.724266000938
소매,종합 소매,사천시,사천읍,128.07940012732,35.0703905850689
음식,비알코올 ,합천군,초계면,128.267915624561,35.558366502144
소매,종합 소매,고성군,고성읍,128.333447909879,34.9762375550968
음식,한식,거창군,가조면,128.023093326893,35.6987541975304
예술·스포츠,유원지·오락,밀양시,내일동,128.751797312568,35.4927116749332
숙박,일반 숙박,함양군,마천면,127.662269205896,35.3759080902288
부동산,부동산 서비스,창녕군,영산면,128.525942408983,35.4593172775468
음식,한식,하동군,금남면,127.872602845122,34.9467046429935
교육,기타 교육,사천시,곤명면,127.926510942538,35.0832461055001
음식,한식,통영시,광도면,128.422055202959,34.879180735498
음식,한식,통영시,봉평동,128.416339530952,34.8335150723333
예술·스포츠,스포츠 서비스,밀양시,내이동,128.745298051916,35.4958608582483
수리·개인,욕탕·신체관리,통영시,북신동,128.42533517255,34.85630323349
수리·개인,이용·미용,밀양시,무안면,128.651692107533,35.4692240488394
음식,서양식,사천시,향촌동,128.088224842995,34.9330305834553
소매,종합 소매,하동군,하동읍,127.747480499126,35.0647423773633
음식,기타 간이,사천시,서포면,127.977872838504,35.007103883405
소매,기타 상품 소매,창녕군,남지읍,128.47190800773,35.3881970606016
숙박,일반 숙박,함양군,마천면,127.645059953949,35.3554152702483
소매,가전·통신 소매,함양군,함양읍,127.72154873166,35.5187841179437
소매,철물·건설자재 소매,남해군,남해읍,127.893951646314,34.837881289939
소매,의약·화장품 소매,통영시,광도면,128.417991962833,34.8871326427547
예술·스포츠,스포츠 서비스,밀양시,삼문동,128.751153813826,35.4828621934933
음식,기타 간이,밀양시,내이동,128.750148485419,35.4928978193596
음식,비알코올 ,사천시,용현면,128.047277857875,35.0093820802173
수리·개인,이용·미용,창녕군,남지읍,128.473407539262,35.3877461897627
소매,섬유·의복·신발 소매,사천시,벌용동,128.0833174677,34.9418714907991
음식,한식,밀양시,단장면,128.860014870955,35.5151703419323
음식,한식,하동군,청암면,127.707209675052,35.2417180836722
음식,한식,함안군,가야읍,128.408857549655,35.2747433994289
예술·스포츠,스포츠 서비스,사천시,벌용동,128.085834312558,34.9384960480747
시설관리·임대,청소·방제,밀양시,내이동,128.74485663917,35.5034731330779
음식,한식,밀양시,삼문동,128.74843988435,35.4857492636377
음식,비알코올 ,함안군,가야읍,128.400016136184,35.2737915904903
소매,의약·화장품 소매,산청군,산청읍,127.878433884934,35.4156918032376
보건의료,의원,함양군,함양읍,127.731957786948,35.5214703121801
음식,중식,거창군,거창읍,127.915633619637,35.6889669665704
과학·기술,전문 디자인,밀양시,내이동,128.751905181608,35.4986938844429
수리·개인,세탁,거창군,거창읍,127.912463028676,35.6812042910665
음식,한식,밀양시,하남읍,128.709195072563,35.3743572438836
소매,의약·화장품 소매,통영시,봉평동,128.414677212483,34.8315515317205
음식,비알코올 ,고성군,고성읍,128.32611026073,34.9727757983139
