"시군구명","연월","분류","성별","연령대","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"밀양시","202405","주거생활","남성","60대","432","14242632","20240101","20241231"
"밀양시","202405","주거생활","남성","70대이상","103","4671693","20240101","20241231"
"밀양시","202405","주거생활","여성","50대","21","363263","20240101","20241231"
"사천시","202405","교육","남성","20대","2769","19594997","20240101","20241231"
"사천시","202405","교육","남성","20대미만","164","1712817","20240101","20241231"
"사천시","202405","교육","남성","30대","240","2224812","20240101","20241231"
"사천시","202405","교육","남성","40대","795","66700960","20240101","20241231"
"사천시","202405","교육","남성","50대","254","15457916","20240101","20241231"
"사천시","202405","교육","남성","60대","21","505141","20240101","20241231"
"사천시","202405","교육","여성","20대","41","170665","20240101","20241231"
"사천시","202405","교육","여성","30대","158","4464565","20240101","20241231"
"사천시","202405","교육","여성","40대","939","60913777","20240101","20241231"
"사천시","202405","교육","여성","50대","164","8050034","20240101","20241231"
"사천시","202405","기타","남성","30대","21","128965","20240101","20241231"
"사천시","202405","기타","남성","50대","21","5469500","20240101","20241231"
"사천시","202405","기타","여성","30대","206","75021659","20240101","20241231"
"사천시","202405","기타","여성","40대","55","16134339","20240101","20241231"
"사천시","202405","기타","여성","60대","21","342700","20240101","20241231"
"사천시","202405","내구재","남성","30대","41","1115147","20240101","20241231"
"사천시","202405","내구재","남성","40대","21","93215","20240101","20241231"
"사천시","202405","내구재","남성","50대","21","16449623","20240101","20241231"
"사천시","202405","내구재","남성","60대","62","12626456","20240101","20241231"
"사천시","202405","내구재","여성","60대","21","208362","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","20대","21796","163757368","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","20대미만","1350","3794380","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","30대","4955","184353119","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","40대","8890","657927519","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","50대","8951","958284784","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","60대","2906","319726525","20240101","20241231"
"사천시","202405","레포츠/문화/취미","남성","70대이상","192","11555860","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","20대","603","14936258","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","20대미만","96","411241","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","30대","1789","100654558","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","40대","1707","129106237","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","50대","1666","186401714","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","60대","233","23971967","20240101","20241231"
"사천시","202405","레포츠/문화/취미","여성","70대이상","62","2838314","20240101","20241231"
"사천시","202405","서비스","남성","20대","2700","10865661","20240101","20241231"
"사천시","202405","서비스","남성","20대미만","117","157642","20240101","20241231"
"사천시","202405","서비스","남성","30대","185","1536600","20240101","20241231"
"사천시","202405","서비스","남성","40대","151","1671076","20240101","20241231"
"사천시","202405","서비스","남성","50대","247","6093626","20240101","20241231"
"사천시","202405","서비스","남성","60대","62","3662097","20240101","20241231"
"사천시","202405","서비스","여성","20대","48","278273","20240101","20241231"
"사천시","202405","서비스","여성","30대","48","618574","20240101","20241231"
"사천시","202405","서비스","여성","40대","82","861275","20240101","20241231"
"사천시","202405","서비스","여성","50대","130","45963605","20240101","20241231"
"사천시","202405","식생활","남성","20대","74078","1344132803","20240101","20241231"
"사천시","202405","식생활","남성","20대미만","1097","8040439","20240101","20241231"
"사천시","202405","식생활","남성","30대","64352","1463305127","20240101","20241231"
"사천시","202405","식생활","남성","40대","89582","2486170117","20240101","20241231"
"사천시","202405","식생활","남성","50대","87930","2793483413","20240101","20241231"
"사천시","202405","식생활","남성","60대","39507","1298856066","20240101","20241231"
"사천시","202405","식생활","남성","70대이상","7683","298750925","20240101","20241231"
"사천시","202405","식생활","여성","20대","13605","262107402","20240101","20241231"
"사천시","202405","식생활","여성","20대미만","425","2741604","20240101","20241231"
"사천시","202405","식생활","여성","30대","29219","589399198","20240101","20241231"
"사천시","202405","식생활","여성","40대","44798","1097476422","20240101","20241231"
"사천시","202405","식생활","여성","50대","36566","1065391227","20240101","20241231"
"사천시","202405","식생활","여성","60대","19959","691385058","20240101","20241231"
"사천시","202405","식생활","여성","70대이상","4092","152331734","20240101","20241231"
"사천시","202405","여행","남성","20대","199","12717615","20240101","20241231"
"사천시","202405","여행","남성","30대","192","10135709","20240101","20241231"
"사천시","202405","여행","남성","40대","685","99886223","20240101","20241231"
"사천시","202405","여행","남성","50대","1042","143759424","20240101","20241231"
"사천시","202405","여행","남성","60대","206","11014393","20240101","20241231"
"사천시","202405","여행","남성","70대이상","21","781357","20240101","20241231"
"사천시","202405","여행","여성","20대","21","68540","20240101","20241231"
"사천시","202405","여행","여성","30대","27","439342","20240101","20241231"
"사천시","202405","여행","여성","40대","21","685401","20240101","20241231"
"사천시","202405","여행","여성","50대","41","5037697","20240101","20241231"
"사천시","202405","여행","여성","60대","62","1466758","20240101","20241231"
"사천시","202405","유통","남성","20대","121549","998263331","20240101","20241231"
"사천시","202405","유통","남성","20대미만","4435","20715901","20240101","20241231"
"사천시","202405","유통","남성","30대","86073","1005706580","20240101","20241231"
"사천시","202405","유통","남성","40대","105627","1490417834","20240101","20241231"
"사천시","202405","유통","남성","50대","84167","1417396984","20240101","20241231"
"사천시","202405","유통","남성","60대","26600","567197875","20240101","20241231"
"사천시","202405","유통","남성","70대이상","5607","166316724","20240101","20241231"
"사천시","202405","유통","여성","20대","13605","141263468","20240101","20241231"
"사천시","202405","유통","여성","20대미만","1227","3276696","20240101","20241231"
"사천시","202405","유통","여성","30대","29225","422064154","20240101","20241231"
"사천시","202405","유통","여성","40대","45511","766573201","20240101","20241231"
"사천시","202405","유통","여성","50대","34359","728429342","20240101","20241231"
"사천시","202405","유통","여성","60대","16971","448597601","20240101","20241231"
"사천시","202405","유통","여성","70대이상","3441","92839685","20240101","20241231"
"사천시","202405","유흥","남성","20대","137","4969157","20240101","20241231"
"사천시","202405","유흥","남성","30대","48","1877999","20240101","20241231"
"사천시","202405","유흥","남성","40대","178","22213845","20240101","20241231"
"사천시","202405","유흥","남성","50대","363","96984236","20240101","20241231"
"사천시","202405","유흥","남성","60대","164","26675805","20240101","20241231"
"사천시","202405","유흥","여성","20대","41","1185744","20240101","20241231"
"사천시","202405","의료/미용","남성","20대","7341","154507676","20240101","20241231"
"사천시","202405","의료/미용","남성","20대미만","41","372858","20240101","20241231"
"사천시","202405","의료/미용","남성","30대","11158","255132557","20240101","20241231"
"사천시","202405","의료/미용","남성","40대","19712","515849541","20240101","20241231"
"사천시","202405","의료/미용","남성","50대","16724","618441467","20240101","20241231"
"사천시","202405","의료/미용","남성","60대","7964","391589205","20240101","20241231"
"사천시","202405","의료/미용","남성","70대이상","4339","177328458","20240101","20241231"
"사천시","202405","의료/미용","여성","20대","1693","59320768","20240101","20241231"
"사천시","202405","의료/미용","여성","30대","8074","231854969","20240101","20241231"
"사천시","202405","의료/미용","여성","40대","12790","511861385","20240101","20241231"
"사천시","202405","의료/미용","여성","50대","9692","479646223","20240101","20241231"
"사천시","202405","의료/미용","여성","60대","8273","289437766","20240101","20241231"
"사천시","202405","의료/미용","여성","70대이상","2803","92803770","20240101","20241231"
"사천시","202405","의생활","남성","20대","356","14030158","20240101","20241231"
"사천시","202405","의생활","남성","40대","69","4551062","20240101","20241231"
"사천시","202405","의생활","남성","50대","41","3084304","20240101","20241231"
"사천시","202405","의생활","남성","60대","55","1665524","20240101","20241231"
"사천시","202405","의생활","여성","20대","21","342700","20240101","20241231"
"사천시","202405","의생활","여성","30대","21","1314599","20240101","20241231"
"사천시","202405","의생활","여성","40대","41","8307060","20240101","20241231"
"사천시","202405","의생활","여성","50대","144","10150788","20240101","20241231"
"사천시","202405","의생활","여성","60대","254","23901302","20240101","20241231"
"사천시","202405","의생활","여성","70대이상","96","3574366","20240101","20241231"
"사천시","202405","자동차","남성","20대","11679","559996751","20240101","20241231"
"사천시","202405","자동차","남성","30대","23071","1237583372","20240101","20241231"
"사천시","202405","자동차","남성","40대","34551","2086628520","20240101","20241231"
"사천시","202405","자동차","남성","50대","34928","2488897656","20240101","20241231"
"사천시","202405","자동차","남성","60대","17889","1189175908","20240101","20241231"
"사천시","202405","자동차","남성","70대이상","4133","258670781","20240101","20241231"
"사천시","202405","자동차","여성","20대","2694","125941789","20240101","20241231"
"사천시","202405","자동차","여성","30대","7238","350019897","20240101","20241231"
"사천시","202405","자동차","여성","40대","10541","567575278","20240101","20241231"
"사천시","202405","자동차","여성","50대","9438","552672440","20240101","20241231"
"사천시","202405","자동차","여성","60대","3756","225079973","20240101","20241231"
"사천시","202405","자동차","여성","70대이상","432","21672851","20240101","20241231"
"사천시","202405","주거생활","남성","40대","82","1764222","20240101","20241231"
"사천시","202405","주거생활","남성","50대","322","93695380","20240101","20241231"
"사천시","202405","주거생활","남성","60대","62","950651","20240101","20241231"
"사천시","202405","주거생활","여성","50대","21","215901","20240101","20241231"
"사천시","202405","주거생활","여성","60대","82","3154901","20240101","20241231"
"산청군","202405","기타","남성","30대","27","267306","20240101","20241231"
"산청군","202405","기타","남성","40대","21","250171","20240101","20241231"
"산청군","202405","기타","남성","50대","21","164496","20240101","20241231"
"산청군","202405","기타","남성","60대","41","1350240","20240101","20241231"
"산청군","202405","기타","여성","50대","21","1048663","20240101","20241231"
"산청군","202405","기타","여성","60대","75","1809459","20240101","20241231"
"산청군","202405","내구재","남성","50대","21","226182","20240101","20241231"
"산청군","202405","레포츠/문화/취미","남성","20대","302","2063057","20240101","20241231"
"산청군","202405","레포츠/문화/취미","남성","30대","240","1699794","20240101","20241231"
"산청군","202405","레포츠/문화/취미","남성","40대","260","2381768","20240101","20241231"
"산청군","202405","레포츠/문화/취미","여성","20대","69","771076","20240101","20241231"
"산청군","202405","레포츠/문화/취미","여성","30대","41","119945","20240101","20241231"
"산청군","202405","레포츠/문화/취미","여성","40대","96","657985","20240101","20241231"
"산청군","202405","레포츠/문화/취미","여성","70대이상","27","274160","20240101","20241231"
"산청군","202405","서비스","남성","20대미만","34","56203","20240101","20241231"
"산청군","202405","서비스","남성","30대","103","2111035","20240101","20241231"
"산청군","202405","서비스","남성","40대","226","4626456","20240101","20241231"
"산청군","202405","서비스","남성","50대","151","3084304","20240101","20241231"
"산청군","202405","서비스","남성","60대","226","6161755","20240101","20241231"
"산청군","202405","서비스","남성","70대이상","21","562029","20240101","20241231"
"산청군","202405","서비스","여성","30대","144","2549692","20240101","20241231"
"산청군","202405","서비스","여성","40대","96","1644962","20240101","20241231"
"산청군","202405","서비스","여성","50대","329","5806032","20240101","20241231"
"산청군","202405","서비스","여성","60대","69","1418780","20240101","20241231"
"산청군","202405","식생활","남성","20대","1062","24117204","20240101","20241231"
"산청군","202405","식생활","남성","20대미만","62","681974","20240101","20241231"
"산청군","202405","식생활","남성","30대","2673","83446881","20240101","20241231"
"산청군","202405","식생활","남성","40대","5051","236642975","20240101","20241231"
"산청군","202405","식생활","남성","50대","10692","476419808","20240101","20241231"
"산청군","202405","식생활","남성","60대","8753","378340398","20240101","20241231"
"산청군","202405","식생활","남성","70대이상","1837","80418506","20240101","20241231"
"산청군","202405","식생활","여성","20대","356","8380398","20240101","20241231"
"산청군","202405","식생활","여성","30대","1309","43271076","20240101","20241231"
"산청군","202405","식생활","여성","40대","2371","106580398","20240101","20241231"
"산청군","202405","식생활","여성","50대","5949","262380466","20240101","20241231"
"산청군","202405","식생활","여성","60대","3283","138675051","20240101","20241231"
"산청군","202405","식생활","여성","70대이상","576","21162440","20240101","20241231"
"산청군","202405","여행","남성","30대","21","740233","20240101","20241231"
"산청군","202405","여행","남성","40대","21","1233722","20240101","20241231"
"산청군","202405","여행","남성","60대","41","653187","20240101","20241231"
"산청군","202405","여행","여성","20대","21","246744","20240101","20241231"
"산청군","202405","여행","여성","40대","21","448938","20240101","20241231"
"산청군","202405","여행","여성","60대","21","164496","20240101","20241231"
"산청군","202405","유통","남성","20대","6806","64175668","20240101","20241231"
"산청군","202405","유통","남성","20대미만","206","618232","20240101","20241231"
"산청군","202405","유통","남성","30대","6991","86104112","20240101","20241231"
"산청군","202405","유통","남성","40대","11206","266039548","20240101","20241231"
"산청군","202405","유통","남성","50대","15559","334011172","20240101","20241231"
"산청군","202405","유통","남성","60대","8396","187237560","20240101","20241231"
"산청군","202405","유통","남성","70대이상","1453","43648321","20240101","20241231"
"산청군","202405","유통","여성","20대","802","10224195","20240101","20241231"
"산청군","202405","유통","여성","20대미만","21","87731","20240101","20241231"
"산청군","202405","유통","여성","30대","1947","37075188","20240101","20241231"
"산청군","202405","유통","여성","40대","4133","95309596","20240101","20241231"
"산청군","202405","유통","여성","50대","7985","220986292","20240101","20241231"
"산청군","202405","유통","여성","60대","4229","135753461","20240101","20241231"
"산청군","202405","유통","여성","70대이상","1097","33885744","20240101","20241231"
"산청군","202405","유흥","남성","50대","48","4112406","20240101","20241231"
"산청군","202405","의료/미용","남성","20대","48","614668","20240101","20241231"
"산청군","202405","의료/미용","남성","30대","123","1400274","20240101","20241231"
"산청군","202405","의료/미용","남성","40대","41","418095","20240101","20241231"
"산청군","202405","의료/미용","남성","50대","260","10601097","20240101","20241231"
"산청군","202405","의료/미용","남성","60대","473","4335161","20240101","20241231"
"산청군","202405","의료/미용","남성","70대이상","41","963674","20240101","20241231"
"산청군","202405","의료/미용","여성","30대","48","976148","20240101","20241231"
"산청군","202405","의료/미용","여성","40대","110","1474983","20240101","20241231"
"산청군","202405","의료/미용","여성","50대","171","2553804","20240101","20241231"
"산청군","202405","의료/미용","여성","60대","151","3566621","20240101","20241231"
"산청군","202405","의료/미용","여성","70대이상","212","10130912","20240101","20241231"
"산청군","202405","자동차","남성","20대","541","27637306","20240101","20241231"
"산청군","202405","자동차","남성","30대","1542","110257101","20240101","20241231"
"산청군","202405","자동차","남성","40대","3626","346114078","20240101","20241231"
"산청군","202405","자동차","남성","50대","6374","582396189","20240101","20241231"
"산청군","202405","자동차","남성","60대","4058","318911782","20240101","20241231"
"산청군","202405","자동차","남성","70대이상","761","58352042","20240101","20241231"
"산청군","202405","자동차","여성","20대","192","8500000","20240101","20241231"
"산청군","202405","자동차","여성","30대","308","13644551","20240101","20241231"
"산청군","202405","자동차","여성","40대","980","74368677","20240101","20241231"
"산청군","202405","자동차","여성","50대","2097","172248705","20240101","20241231"
"산청군","202405","자동차","여성","60대","391","36113845","20240101","20241231"
"산청군","202405","자동차","여성","70대이상","21","952193","20240101","20241231"
"산청군","202405","주거생활","남성","30대","21","307060","20240101","20241231"
"산청군","202405","주거생활","남성","50대","158","6507882","20240101","20241231"
"산청군","202405","주거생활","남성","60대","41","1398218","20240101","20241231"
"양산시","202405","교육","남성","20대","665","5792735","20240101","20241231"
"양산시","202405","교육","남성","20대미만","137","842084","20240101","20241231"
"양산시","202405","교육","남성","30대","3358","94311241","20240101","20241231"
"양산시","202405","교육","남성","40대","13482","1145331186","20240101","20241231"
"양산시","202405","교육","남성","50대","2324","290985675","20240101","20241231"
"양산시","202405","교육","남성","60대","41","301714","20240101","20241231"
"양산시","202405","교육","남성","70대이상","21","2481151","20240101","20241231"
"양산시","202405","교육","여성","20대","706","6938382","20240101","20241231"
"양산시","202405","교육","여성","20대미만","274","1607814","20240101","20241231"
"양산시","202405","교육","여성","30대","5709","185639273","20240101","20241231"
"양산시","202405","교육","여성","40대","12666","1146546182","20240101","20241231"
"양산시","202405","교육","여성","50대","1042","97978410","20240101","20241231"
"양산시","202405","교육","여성","60대","89","8418506","20240101","20241231"
"양산시","202405","기타","남성","20대","391","3081563","20240101","20241231"
"양산시","202405","기타","남성","30대","651","22524332","20240101","20241231"
"양산시","202405","기타","남성","40대","1302","23753667","20240101","20241231"
"양산시","202405","기타","남성","50대","960","22801837","20240101","20241231"
"양산시","202405","기타","남성","60대","329","7857437","20240101","20241231"
"양산시","202405","기타","남성","70대이상","21","226182","20240101","20241231"
"양산시","202405","기타","여성","20대","171","1288554","20240101","20241231"
"양산시","202405","기타","여성","30대","2289","506589486","20240101","20241231"
"양산시","202405","기타","여성","40대","2152","150951556","20240101","20241231"
"양산시","202405","기타","여성","50대","1028","49487663","20240101","20241231"
"양산시","202405","기타","여성","60대","596","11119465","20240101","20241231"
"양산시","202405","기타","여성","70대이상","151","2938999","20240101","20241231"
"양산시","202405","내구재","남성","20대","3749","2450308","20240101","20241231"
"양산시","202405","내구재","남성","20대미만","110","39753","20240101","20241231"
"양산시","202405","내구재","남성","30대","110","8703564","20240101","20241231"
"양산시","202405","내구재","남성","40대","110","1418780","20240101","20241231"
"양산시","202405","내구재","남성","50대","514","11300891","20240101","20241231"
"양산시","202405","내구재","남성","60대","425","17466484","20240101","20241231"
"양산시","202405","내구재","남성","70대이상","233","4193283","20240101","20241231"
"양산시","202405","내구재","여성","20대","1768","735778","20240101","20241231"
"양산시","202405","내구재","여성","20대미만","274","59973","20240101","20241231"
"양산시","202405","내구재","여성","30대","75","406443","20240101","20241231"
"양산시","202405","내구재","여성","40대","123","520219","20240101","20241231"
"양산시","202405","내구재","여성","50대","418","11521933","20240101","20241231"
"양산시","202405","내구재","여성","60대","576","17385881","20240101","20241231"
"양산시","202405","내구재","여성","70대이상","206","5366827","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","20대","81405","549924818","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","20대미만","6916","20655929","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","30대","22632","552127937","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","40대","20953","1220914462","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","50대","18225","1710616929","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","60대","10514","1079649280","20240101","20241231"
"양산시","202405","레포츠/문화/취미","남성","70대이상","3139","269113571","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","20대","9472","108137711","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","20대미만","1604","4724469","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","30대","8876","290231515","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","40대","16820","591444195","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","50대","12515","1068218437","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","60대","8746","779857642","20240101","20241231"
"양산시","202405","레포츠/문화/취미","여성","70대이상","2221","199120014","20240101","20241231"
"양산시","202405","서비스","남성","20대","10130","67087183","20240101","20241231"
"양산시","202405","서비스","남성","20대미만","254","1016450","20240101","20241231"
"양산시","202405","서비스","남성","30대","4990","157679267","20240101","20241231"
"양산시","202405","서비스","남성","40대","5977","186985538","20240101","20241231"
"양산시","202405","서비스","남성","50대","4935","103881666","20240101","20241231"
"양산시","202405","서비스","남성","60대","2132","37746765","20240101","20241231"
"양산시","202405","서비스","남성","70대이상","343","4668060","20240101","20241231"
"양산시","202405","서비스","여성","20대","1453","8183687","20240101","20241231"
"양산시","202405","서비스","여성","20대미만","48","93489","20240101","20241231"
"양산시","202405","서비스","여성","30대","2426","72759630","20240101","20241231"
"양산시","202405","서비스","여성","40대","3722","123477656","20240101","20241231"
"양산시","202405","서비스","여성","50대","4085","61244140","20240101","20241231"
"양산시","202405","서비스","여성","60대","1412","36627759","20240101","20241231"
"양산시","202405","서비스","여성","70대이상","103","728581","20240101","20241231"
"양산시","202405","식생활","남성","20대","228999","3910965422","20240101","20241231"
"양산시","202405","식생활","남성","20대미만","6820","49071967","20240101","20241231"
"양산시","202405","식생활","남성","30대","283482","5910377697","20240101","20241231"
"양산시","202405","식생활","남성","40대","350117","7857120665","20240101","20241231"
"양산시","202405","식생활","남성","50대","284428","6914950706","20240101","20241231"
"양산시","202405","식생활","남성","60대","138732","3718453132","20240101","20241231"
"양산시","202405","식생활","남성","70대이상","37601","979080514","20240101","20241231"
"양산시","202405","식생활","여성","20대","92776","1514177629","20240101","20241231"
"양산시","202405","식생활","여성","20대미만","7032","43002111","20240101","20241231"
"양산시","202405","식생활","여성","30대","188026","3231748074","20240101","20241231"
"양산시","202405","식생활","여성","40대","247855","4568525332","20240101","20241231"
"양산시","202405","식생활","여성","50대","204325","4405501385","20240101","20241231"
"양산시","202405","식생활","여성","60대","99952","2458470240","20240101","20241231"
"양산시","202405","식생활","여성","70대이상","27779","686973283","20240101","20241231"
"양산시","202405","여행","남성","20대","350","15270733","20240101","20241231"
"양산시","202405","여행","남성","30대","336","14376285","20240101","20241231"
"양산시","202405","여행","남성","40대","288","18128855","20240101","20241231"
"양산시","202405","여행","남성","50대","685","40143934","20240101","20241231"
"양산시","202405","여행","남성","60대","117","5733379","20240101","20241231"
"양산시","202405","여행","여성","20대","21","891021","20240101","20241231"
"양산시","202405","여행","여성","50대","41","359836","20240101","20241231"
"양산시","202405","여행","여성","60대","117","3403016","20240101","20241231"
"양산시","202405","유통","남성","20대","321103","2499915901","20240101","20241231"
"양산시","202405","유통","남성","20대미만","21186","78599794","20240101","20241231"
"양산시","202405","유통","남성","30대","342790","4636789342","20240101","20241231"
"양산시","202405","유통","남성","40대","400809","6724755312","20240101","20241231"
"양산시","202405","유통","남성","50대","306100","5880479575","20240101","20241231"
"양산시","202405","유통","남성","60대","155463","3561083283","20240101","20241231"
"양산시","202405","유통","남성","70대이상","50548","1275495408","20240101","20241231"
"양산시","202405","유통","여성","20대","94345","919401851","20240101","20241231"
"양산시","202405","유통","여성","20대미만","15120","57360452","20240101","20241231"
"양산시","202405","유통","여성","30대","171501","2799554352","20240101","20241231"
"양산시","202405","유통","여성","40대","234558","4800115737","20240101","20241231"
"양산시","202405","유통","여성","50대","207663","4989846196","20240101","20241231"
"양산시","202405","유통","여성","60대","134709","3621092872","20240101","20241231"
"양산시","202405","유통","여성","70대이상","43187","1272653119","20240101","20241231"
"양산시","202405","유흥","남성","20대","3468","87296093","20240101","20241231"
"양산시","202405","유흥","남성","20대미만","75","212474","20240101","20241231"
"양산시","202405","유흥","남성","30대","1090","56693626","20240101","20241231"
"양산시","202405","유흥","남성","40대","775","60331734","20240101","20241231"
"양산시","202405","유흥","남성","50대","713","102440713","20240101","20241231"
"양산시","202405","유흥","남성","60대","350","39825223","20240101","20241231"
"양산시","202405","유흥","여성","20대","329","6363263","20240101","20241231"
"양산시","202405","유흥","여성","20대미만","21","61686","20240101","20241231"
"양산시","202405","유흥","여성","30대","192","5490062","20240101","20241231"
"양산시","202405","유흥","여성","40대","267","8773132","20240101","20241231"
"양산시","202405","유흥","여성","50대","55","788211","20240101","20241231"
"양산시","202405","의료/미용","남성","20대","29486","812891720","20240101","20241231"
"양산시","202405","의료/미용","남성","20대미만","274","4451405","20240101","20241231"
"양산시","202405","의료/미용","남성","30대","61693","2433912886","20240101","20241231"
"양산시","202405","의료/미용","남성","40대","103927","4068111172","20240101","20241231"
"양산시","202405","의료/미용","남성","50대","80521","4381180199","20240101","20241231"
"양산시","202405","의료/미용","남성","60대","58424","3024248938","20240101","20241231"
"양산시","202405","의료/미용","남성","70대이상","33722","1657307951","20240101","20241231"
"양산시","202405","의료/미용","여성","20대","19075","807791364","20240101","20241231"
"양산시","202405","의료/미용","여성","20대미만","247","2657574","20240101","20241231"
"양산시","202405","의료/미용","여성","30대","63722","2536224647","20240101","20241231"
"양산시","202405","의료/미용","여성","40대","80384","3980652447","20240101","20241231"
"양산시","202405","의료/미용","여성","50대","71522","3957769650","20240101","20241231"
"양산시","202405","의료/미용","여성","60대","55428","3118697807","20240101","20241231"
"양산시","202405","의료/미용","여성","70대이상","26676","1474823304","20240101","20241231"
"양산시","202405","의생활","남성","20대","398","9004798","20240101","20241231"
"양산시","202405","의생활","남성","30대","864","36840576","20240101","20241231"
"양산시","202405","의생활","남성","40대","1364","78247635","20240101","20241231"
"양산시","202405","의생활","남성","50대","1035","88894859","20240101","20241231"
"양산시","202405","의생활","남성","60대","329","26997944","20240101","20241231"
"양산시","202405","의생활","남성","70대이상","144","6017135","20240101","20241231"
"양산시","202405","의생활","여성","20대","1042","38200822","20240101","20241231"
"양산시","202405","의생활","여성","20대미만","41","1138108","20240101","20241231"
"양산시","202405","의생활","여성","30대","1679","79576971","20240101","20241231"
"양산시","202405","의생활","여성","40대","1926","118942358","20240101","20241231"
"양산시","202405","의생활","여성","50대","2502","225691912","20240101","20241231"
"양산시","202405","의생활","여성","60대","2138","151755860","20240101","20241231"
"양산시","202405","의생활","여성","70대이상","740","74262303","20240101","20241231"
"양산시","202405","자동차","남성","20대","25099","1074532577","20240101","20241231"
"양산시","202405","자동차","남성","20대미만","41","510041","20240101","20241231"
"양산시","202405","자동차","남성","30대","58732","3193742234","20240101","20241231"
"양산시","202405","자동차","남성","40대","84195","5589975209","20240101","20241231"
"양산시","202405","자동차","남성","50대","81590","6421192831","20240101","20241231"
"양산시","202405","자동차","남성","60대","55367","4616130432","20240101","20241231"
"양산시","202405","자동차","남성","70대이상","13420","839233777","20240101","20241231"
"양산시","202405","자동차","여성","20대","5716","255189602","20240101","20241231"
"양산시","202405","자동차","여성","30대","21378","986111172","20240101","20241231"
"양산시","202405","자동차","여성","40대","30151","1600213811","20240101","20241231"
"양산시","202405","자동차","여성","50대","31289","1913166237","20240101","20241231"
"양산시","202405","자동차","여성","60대","14921","887562234","20240101","20241231"
"양산시","202405","자동차","여성","70대이상","2385","146648492","20240101","20241231"
"양산시","202405","주거생활","남성","20대","343","1150103","20240101","20241231"
"양산시","202405","주거생활","남성","20대미만","2049","2461686","20240101","20241231"
"양산시","202405","주거생활","남성","30대","1563","7456203","20240101","20241231"
"양산시","202405","주거생활","남성","40대","2467","23947910","20240101","20241231"
"양산시","202405","주거생활","남성","50대","1947","43991227","20240101","20241231"
"양산시","202405","주거생활","남성","60대","1576","61277169","20240101","20241231"
"양산시","202405","주거생활","남성","70대이상","267","7790062","20240101","20241231"
"양산시","202405","주거생활","여성","20대미만","254","289376","20240101","20241231"
"양산시","202405","주거생활","여성","40대","1734","2884578","20240101","20241231"
"양산시","202405","주거생활","여성","50대","1042","12315764","20240101","20241231"
"양산시","202405","주거생활","여성","60대","62","914188","20240101","20241231"
"양산시","202405","주거생활","여성","70대이상","103","4638794","20240101","20241231"
"의령군","202405","기타","남성","20대","21","200356","20240101","20241231"
"의령군","202405","기타","남성","30대","41","1185744","20240101","20241231"
"의령군","202405","기타","남성","40대","62","671693","20240101","20241231"
"의령군","202405","기타","남성","50대","48","568883","20240101","20241231"
"의령군","202405","기타","남성","60대","48","760795","20240101","20241231"
"의령군","202405","기타","여성","20대","41","404387","20240101","20241231"
"의령군","202405","기타","여성","30대","247","3899931","20240101","20241231"
"의령군","202405","기타","여성","50대","41","1377656","20240101","20241231"
"의령군","202405","기타","여성","60대","21","424949","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","20대","185","849897","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","30대","425","3406443","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","40대","672","6607265","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","50대","226","16069225","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","60대","418","27868403","20240101","20241231"
"의령군","202405","레포츠/문화/취미","남성","70대이상","55","5544894","20240101","20241231"
"의령군","202405","레포츠/문화/취미","여성","30대","411","3166552","20240101","20241231"
"의령군","202405","레포츠/문화/취미","여성","40대","199","1641535","20240101","20241231"
"의령군","202405","레포츠/문화/취미","여성","50대","151","7950651","20240101","20241231"
"의령군","202405","레포츠/문화/취미","여성","60대","21","801919","20240101","20241231"
"의령군","202405","서비스","남성","50대","27","43866","20240101","20241231"
"의령군","202405","식생활","남성","20대","2125","34493352","20240101","20241231"
